molecule_id,solubility_logS_esol_proxy,solubility_class,caco_permeability_proxy,plasma_protein_binding_proxy,lipophilicity_logP,metabolic_stability_proxy,oral_absorption_proxy,evidence_level,note
REV-DE_NOVO-0,-4.469,MODERATE,HIGH,MODERATE,3.83,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19434,-2.468,HIGH,LOW,LOW,-1.07,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19435,-9.662,LOW,HIGH,HIGH,9.5,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19436,-4.737,MODERATE,HIGH,HIGH,4.52,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19437,-2.302,HIGH,HIGH,MODERATE,2.69,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19438,-3.678,HIGH,HIGH,MODERATE,3.15,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19439,-4.928,MODERATE,HIGH,HIGH,4.26,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19440,-3.54,HIGH,MODERATE,LOW,2.03,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19441,-4.216,MODERATE,HIGH,MODERATE,3.5,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19442,-4.352,MODERATE,HIGH,MODERATE,3.39,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19443,-4.149,MODERATE,HIGH,MODERATE,3.49,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19444,-6.119,LOW,HIGH,HIGH,5.99,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19445,-4.361,MODERATE,HIGH,MODERATE,3.08,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19446,-3.839,HIGH,HIGH,MODERATE,3.17,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19447,-5.353,MODERATE,HIGH,HIGH,4.52,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19448,-6.176,LOW,HIGH,HIGH,5.75,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19449,-1.591,HIGH,HIGH,LOW,0.83,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19450,-3.104,HIGH,HIGH,MODERATE,2.51,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19451,-3.496,HIGH,HIGH,MODERATE,2.77,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19452,-2.626,HIGH,HIGH,LOW,2.0,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19453,-4.903,MODERATE,HIGH,HIGH,4.66,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19454,-4.095,MODERATE,MODERATE,MODERATE,2.86,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19455,-4.024,MODERATE,HIGH,MODERATE,2.74,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19456,-3.137,HIGH,HIGH,LOW,2.37,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19457,-5.865,MODERATE,HIGH,HIGH,4.86,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19458,-3.586,HIGH,HIGH,MODERATE,2.68,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19459,-5.789,MODERATE,HIGH,HIGH,5.11,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19460,-5.126,MODERATE,HIGH,HIGH,4.03,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19461,-5.03,MODERATE,HIGH,HIGH,4.78,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19462,-4.665,MODERATE,LOW,LOW,2.08,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19463,-15.074,LOW,MODERATE,HIGH,20.59,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19464,-4.599,MODERATE,HIGH,HIGH,4.18,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19465,-3.961,HIGH,HIGH,MODERATE,3.6,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19466,-4.664,MODERATE,HIGH,MODERATE,3.33,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19467,-1.661,HIGH,HIGH,LOW,0.9,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19468,-6.15,LOW,HIGH,HIGH,5.84,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19469,-4.669,MODERATE,HIGH,HIGH,4.3,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19470,-4.274,MODERATE,HIGH,MODERATE,3.59,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19471,-2.774,HIGH,HIGH,LOW,2.34,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19472,-3.846,HIGH,HIGH,MODERATE,3.53,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19473,-4.566,MODERATE,HIGH,MODERATE,3.5,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19474,-3.243,HIGH,HIGH,LOW,2.34,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19475,-3.573,HIGH,HIGH,MODERATE,2.96,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19476,-4.739,MODERATE,HIGH,MODERATE,3.44,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19477,-5.381,MODERATE,MODERATE,HIGH,4.2,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19478,-2.969,HIGH,HIGH,LOW,1.97,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19479,-2.369,HIGH,HIGH,LOW,1.54,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19480,-3.715,HIGH,MODERATE,LOW,2.39,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19481,-3.081,HIGH,HIGH,LOW,1.88,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19482,-3.679,HIGH,HIGH,LOW,2.26,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19483,-3.738,HIGH,HIGH,MODERATE,2.95,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19484,-5.175,MODERATE,HIGH,HIGH,4.69,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19485,-0.969,HIGH,HIGH,LOW,0.07,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19486,-3.226,HIGH,HIGH,MODERATE,3.18,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19487,-2.504,HIGH,HIGH,LOW,2.0,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19488,-3.731,HIGH,HIGH,MODERATE,3.32,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19489,-2.68,HIGH,HIGH,LOW,1.68,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19490,-6.067,LOW,HIGH,HIGH,5.58,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19491,-4.221,MODERATE,HIGH,MODERATE,3.82,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19492,-2.23,HIGH,HIGH,LOW,1.88,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19493,-4.268,MODERATE,HIGH,MODERATE,3.14,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19494,-4.197,MODERATE,HIGH,MODERATE,3.45,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19495,-3.783,HIGH,HIGH,MODERATE,3.23,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19496,-5.592,MODERATE,LOW,HIGH,4.04,LOW,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19497,-5.671,MODERATE,HIGH,HIGH,5.49,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19498,-4.639,MODERATE,HIGH,HIGH,4.2,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19499,-3.844,HIGH,HIGH,MODERATE,3.87,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19500,-3.142,HIGH,HIGH,LOW,2.24,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19501,-6.646,LOW,MODERATE,HIGH,5.25,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19502,-2.292,HIGH,HIGH,LOW,1.62,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19503,-0.555,HIGH,HIGH,LOW,-0.46,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19504,-3.849,HIGH,HIGH,MODERATE,3.26,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19505,-2.101,HIGH,HIGH,LOW,0.62,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19506,-2.321,HIGH,HIGH,LOW,1.26,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19507,-4.365,MODERATE,HIGH,MODERATE,3.84,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19508,-4.111,MODERATE,HIGH,MODERATE,3.3,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19509,-4.517,MODERATE,HIGH,MODERATE,3.43,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19510,-4.366,MODERATE,HIGH,MODERATE,3.58,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19511,-3.396,HIGH,HIGH,LOW,2.43,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19512,-1.579,HIGH,HIGH,LOW,0.48,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19513,-5.013,MODERATE,HIGH,HIGH,4.29,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19514,-6.499,LOW,HIGH,HIGH,5.72,MODERATE,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19515,-6.039,LOW,HIGH,HIGH,5.81,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19516,-2.783,HIGH,MODERATE,LOW,1.99,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19517,-4.627,MODERATE,HIGH,MODERATE,3.47,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19518,-3.073,HIGH,HIGH,LOW,1.78,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19519,-0.131,HIGH,HIGH,LOW,-0.67,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19520,-3.846,HIGH,HIGH,MODERATE,3.37,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19521,-11.936,LOW,HIGH,HIGH,12.35,LOW,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19522,-3.294,HIGH,HIGH,MODERATE,2.53,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19523,-3.698,HIGH,HIGH,MODERATE,3.11,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19524,-0.95,HIGH,HIGH,LOW,0.11,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19525,-2.619,HIGH,HIGH,LOW,2.13,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19526,-2.299,HIGH,HIGH,LOW,1.47,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19527,-5.72,MODERATE,HIGH,HIGH,5.45,HIGH,LOW,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19528,-2.496,HIGH,HIGH,LOW,1.55,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19529,-5.262,MODERATE,HIGH,MODERATE,4.0,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19530,-3.585,HIGH,HIGH,MODERATE,2.94,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19531,-2.593,HIGH,HIGH,LOW,0.93,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19532,-3.078,HIGH,HIGH,LOW,1.7,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19533,-4.573,MODERATE,MODERATE,MODERATE,3.8,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19534,-3.097,HIGH,HIGH,LOW,1.92,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19535,-5.114,MODERATE,HIGH,HIGH,4.9,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19536,-4.016,MODERATE,MODERATE,MODERATE,2.64,MODERATE,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19537,-3.297,HIGH,HIGH,LOW,2.35,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19538,-4.479,MODERATE,HIGH,HIGH,4.62,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19539,-1.912,HIGH,HIGH,LOW,1.19,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19540,-4.514,MODERATE,HIGH,HIGH,4.31,MODERATE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19541,-3.779,HIGH,HIGH,MODERATE,3.44,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19542,-4.111,MODERATE,HIGH,MODERATE,3.77,HIGH,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
REV-SCAFFOLD_HOPPING-19543,-2.082,HIGH,HIGH,LOW,0.39,HIGH,HIGH,COMPUTATIONALLY_SUPPORTED_PROXY,Physchem proxies (ESOL / TPSA / logP). Not experimental ADME; no renal/hepatic PK measured.
